city,hex,auc_flood,intersection_density,circuity,orientation_entropy,mean_street_length,greenspace_fragmentation
amsterdam,881969c8b7fffff,0.0,8.675164199228469,1.1121259903771314,2.5415044884352307,32.42013563558984,274.1235506438528
amsterdam,8819695361fffff,0.0,7.673376863659848,1.0124638420359724,3.4344365738134464,39.947557478674504,203.4337479456021
amsterdam,881969c8b5fffff,0.0,6.726942335560477,1.039880644493551,2.9324895296460616,43.46665189517359,816.1738122620048
amsterdam,88196824d9fffff,0.0,5.999788078922546,1.0471224320224333,3.132848664579008,51.74175426797902,209.77225791307237
amsterdam,8819695341fffff,0.0,6.345746340493146,1.0335317718351962,2.8362466982996857,45.890392647834744,342.5280884296582
amsterdam,881969c8b1fffff,0.0,4.394072645253656,1.1687791480238132,2.8639509530202005,55.43598462188873,1441.725132916716
amsterdam,88196824c3fffff,0.0,4.911815610082565,1.0136957385698209,2.4462475081796526,60.09605130242346,330.7883480691076
amsterdam,881969524dfffff,0.0,7.3554855576275315,1.0136046594960002,2.949556980770499,40.3675698357088,730.8418022447844
amsterdam,881969536dfffff,0.0,6.994240960443439,1.0739220960261575,2.9773864349001165,43.34274555505063,495.20908870599465
amsterdam,88196824ddfffff,0.0,4.445405344790815,1.2528779541067856,2.6016824622035046,59.987030649331054,163.12935488047947
amsterdam,8819695369fffff,0.0,7.142685944709112,1.098307086464858,2.8672292028156385,42.1557065096404,799.5629479257283
amsterdam,8819695365fffff,0.0,6.544174232188719,1.0611294532164464,3.543245770151812,45.780434791419694,85.58361834426789
