city,hex,intersection_density,circuity,orientation_entropy,mean_street_length,greenspace_fragmentation,auc,rho_star,total_persistence
bogota,8866e09013fffff,7.304307371131686,1.0109957021086695,2.808386108463631,38.44487922966605,580.1201284384877,6.074046256810086,0.3,12.40250436831358
bogota,8866e092a9fffff,6.3800847433232075,1.0174200630547956,2.5249568326358265,44.319914682330925,1669.932589322765,3.9093396476865583,0.3,13.333087455014777
bogota,8866e42885fffff,4.564945997186634,1.1309791839647816,3.408804676194875,63.342836187817014,113.13116038895006,1.796527718484924,0.2,8.389521433499256
bogota,8866e428abfffff,6.449174532251745,1.1058474290124578,3.2621297142102175,44.999524940514014,507.4281651413904,6.100341290719624,0.2,10.47211903132357
bogota,8866e0926bfffff,5.389056182532179,1.0497521928721745,2.8322807826342307,51.931075739132226,499.35527444763983,10.638062510280642,0.2,25.32612253969333
bogota,8866e0931bfffff,3.9799487168818186,1.0945930627135971,2.58867261116609,79.5125059929079,69.28965847494923,1.464669513552047,0.3,6.276777994793143
bogota,8866e09319fffff,7.01718749863675,1.043568335205638,3.275657685984484,43.02754731983656,339.09291538107385,11.086423632583626,0.3,24.704461508785876
bogota,8866e09313fffff,5.85616376319212,1.0533326040287982,2.524862829838873,49.85856982174485,259.3972900646684,5.168561337065879,0.3,24.21811608782503
bogota,8866e09061fffff,6.540772985282067,1.0367383747246244,3.2645926459282,45.3932917658113,388.9662422328532,13.719580677214257,0.2,27.755279051571517
bogota,8866e09029fffff,6.09254293899639,1.0306524175352647,3.074848353125756,47.90642004573966,556.8458954604636,10.499790218526917,0.3,21.691618145546748
bogota,8866e09027fffff,4.93602976866279,1.0302087139883764,2.862540841803568,57.88342030029701,176.99823963433198,5.823962664994635,0.3,14.015109592346803
bogota,8866e091c9fffff,5.363047923840075,1.025801455292459,2.863139010476771,51.6857179709227,170.19714110672626,10.140198299390434,0.4,11.104550930987294
bogota,8866e091cbfffff,5.589011011196499,1.1008579132535363,3.489868635885469,49.26497106587008,62.8414282943171,12.994283457138406,0.2,28.579848184804955
bogota,8866e0918bfffff,6.472118682913581,1.026626838825986,3.161786557374266,46.29011864249912,317.95387923943343,7.954563774958097,0.3,19.616454807455412
bogota,8866e0919dfffff,7.261790542814552,1.0307225993469935,3.4170761722790464,43.81589035181622,325.93816136488874,9.966297462579762,0.1,14.568044153086731
bogota,8866e09225fffff,5.404101402081958,1.0841505551086046,3.153171785115491,52.9512355270764,278.48763919204964,5.768341285917709,0.3,22.06430535311132
bogota,8866e09263fffff,5.9514767841947025,1.061023582832005,3.202449189936319,48.92309408108286,348.43979743780176,10.12541302458593,0.3,23.04088405625355
bogota,8866e09245fffff,5.794219888535566,1.0250617788390552,2.7040596888042,48.913546091843024,379.01064088108853,9.613105493796349,0.4,19.706469456354966
bogota,8866e42887fffff,4.828587945177208,1.058225946609492,3.2289220023179097,60.91173038539938,156.7604428864066,8.592406099999767,0.2,19.005334691199774
bogota,8866e0920dfffff,4.512217136848518,1.0862979958366945,3.1706547043998983,65.31201354392192,111.70304107400707,3.842503493839117,0.2,10.768987524113795
bogota,8866e09261fffff,6.034324108507823,1.0139067694593435,2.3109366455627667,49.78748805617016,243.06534888801727,10.010042162419834,0.3,19.755493185049357
bogota,8866e09265fffff,6.938409549653677,1.059221673852787,2.283296252312348,41.52179775977881,215.59813344196536,6.485289246115515,0.4,25.47177406057281
bogota,8866e0922dfffff,6.093783038183061,1.0732792610151611,3.0432065522701155,47.60496686622065,316.0941163615212,10.673302136870497,0.1,18.022509901663163
bogota,8866e09317fffff,5.743656354892656,1.0764795974882182,3.157661127249537,49.66460258601975,863.1526077102143,8.874700933029228,0.3,42.276044272929006
bogota,8866e0904dfffff,5.1533423515084955,1.1070868260193811,3.007597458812813,57.5835927905722,236.3412163982765,10.566834443305629,0.2,22.90966731250594
bogota,8866e09069fffff,6.463422998526716,1.0296227413829713,2.614595706942274,44.66352354608707,445.34047111245775,10.9298001229793,0.3,29.454626775310388
bogota,8866e0906bfffff,6.677021166860609,1.0214008091294593,3.059328093845974,44.79797057961592,479.88208038907385,10.588633082514258,0.3,19.719227248601335
bogota,8866e091c3fffff,5.6281853172982,1.016023375081123,3.3448888499656713,51.69870629015306,194.81613246767503,9.76108443182938,0.3,20.747445337350666
bogota,8866e091ddfffff,5.10702594690322,1.0162620064704528,2.7738758572367845,58.92674954078831,351.77865345949255,9.556545891832783,0.3,16.481478173696793
bogota,8866e0919bfffff,4.469638463348941,1.0462282247253845,3.3569695733844584,70.65212908687938,810.0914165384271,0.4164103967891849,0.3,1.5361999242128297
bogota,8866e09193fffff,7.177236583729473,1.009861793139416,2.6725141986221943,46.443130227724055,78.23412132436464,0.5825334364524389,0.2,0.9686878630614536
bogota,8866e08245fffff,7.009336208008471,1.0266261831995809,3.2980965351655493,43.12642063794427,187.84496972562067,8.702998124639704,0.2,24.644736280602256
bogota,8866e0820dfffff,6.738677556583029,1.0217535508683238,3.3382158989355024,43.14224075026848,247.43642514033,14.60619161119122,0.3,19.003336197454235
bogota,8866e08209fffff,6.764588783729625,1.0145227403740935,3.2770185184400784,45.01271580788121,207.66164055416016,8.854789427103812,0.2,22.419936719384697
bogota,8866e09047fffff,6.077499646129193,1.038111928169075,3.278776550809708,51.34759084617515,137.3664602858548,10.425996793815106,0.3,20.54617117998485
bogota,8866e428b1fffff,4.963420212557526,1.1431550956278091,2.954097015328827,55.96499306566787,532.0697282486295,8.003149865614853,0.2,22.10354939797458
bogota,8866e42897fffff,6.736447712756304,1.0624188077550285,2.643850753057833,43.826970508362315,594.8492686265712,10.166155455094383,0.2,34.16340135745467
bogota,8866e428b9fffff,6.734687741355758,1.0311632406440558,2.528256021409155,42.36435977740536,400.90578960498726,9.39871189843264,0.3,25.751485702714863
bogota,8866e090e1fffff,7.31501266739785,1.0318459136225333,3.29840476530261,42.23305895198502,167.32968342936698,5.543376644702318,0.3,18.602394506857035
bogota,8866e090ebfffff,6.398777562334799,1.0837864521775258,2.833434525615702,47.66413533160877,285.3794000642679,7.92089186269427,0.4,22.658717984875413
bogota,8866e090c5fffff,6.3845274543357995,1.0346212959710228,2.10531153737091,45.24828046478227,509.600444537152,7.143392981779157,0.4,17.12311412959752
bogota,8866e090cdfffff,7.011358457479095,1.019365291427334,2.8854748149177065,41.280093145516595,167.46313840020125,5.764524297346337,0.3,21.04783988446051
bogota,8866e092a7fffff,6.2449185827042895,1.027832868586459,2.740943072168483,45.20341825568267,204.5349436918398,7.198356101410834,0.2,20.44615777171233
bogota,8866e092a3fffff,7.919336655313768,1.0223126975043133,2.6295299228661424,37.402705978321656,490.2279856594645,8.887054257021472,0.2,20.974599850307
bogota,8866e09285fffff,7.815424585453678,1.0109054440717402,2.3766155097123995,36.47757280248863,914.0881043826904,3.984696439022389,0.3,11.96964030056764
bogota,8866e42d41fffff,6.0076481762206315,1.0802587431613426,2.792688031772516,47.64918543629112,1106.5421784121302,2.73446605278398,0.2,7.658511924280187
bogota,8866e42893fffff,6.263158799248284,1.0162480964753886,2.5899116382910377,45.832522634840885,471.61269171507985,13.132206959406403,0.3,28.26529992649711
bogota,8866e42d4dfffff,6.309282843892508,1.021826977853834,2.760360551899994,45.231346501895345,390.3780260474339,5.7555892656059315,0.3,14.934011151059131
bogota,8866e428d7fffff,9.88048162359817,1.0679366392806988,2.7779173248124382,29.465274719314458,2904.2405658611888,6.00844795670813,0.2,25.786481116151723
bogota,8866e42d6dfffff,6.185744269183281,1.0422956317329286,2.918402628737371,46.388625862378206,427.4614113702969,14.186136352409996,0.3,24.50932169373088
bogota,8866e428d3fffff,6.601610186221389,1.0402342648313945,2.3785112743694032,44.36889943926774,665.2933898906855,10.049213912477262,0.2,15.400392511609462
bogota,8866e42891fffff,5.266088830183796,1.0246585041480625,2.130790343818077,59.24051454994617,339.907393814182,6.428343795993192,0.4,24.953778395829765
bogota,8866e0924bfffff,5.941878291249032,1.043451400525789,2.7430812982628807,50.0290480948053,588.207937521098,7.802886903114561,0.3,19.188719880901097
bogota,8866e428b7fffff,4.993740939158534,1.0215402911254157,2.255874885639436,55.56088126701997,361.70730423144937,8.972027806277962,0.3,15.89821794765017
bogota,8866e09201fffff,6.090158576909821,1.0920379856024731,2.9548011104429253,47.74936206852834,85.21940006006571,3.543605078310456,0.2,9.918264606763938
bogota,8866e09205fffff,6.530631823916627,1.0508321262549138,3.130077402745983,42.53459470192354,389.4154227732483,7.191777995546702,0.2,17.17455759398648
bogota,8866e09159fffff,7.548743176726659,1.0223937465167017,3.029334678316104,40.23438089678961,706.4899304606093,12.146731596002637,0.4,29.81572690585665
bogota,8866e0915dfffff,7.06534189934135,1.033993995040933,2.8443618075240606,43.47984915332082,402.9466288255661,14.25882927515746,0.3,28.48202166659261
bogota,8866e09065fffff,7.414165863888008,1.0186785709372432,3.1911435357420053,40.46308182302771,772.0851303951124,11.16489305138295,0.3,28.09109747983877
