city,hex,green_area_km2,major_road_share,relief_m,centre_dist_km
istanbul,881ec9ce17fffff,0.035849123473367626,0.2815884476534296,3.152208074838508,37.387988897168654
istanbul,881ec9cee9fffff,0.0184086501828057,0.21254355400696864,12.883046099533864,36.46427659086032
istanbul,881ec9118bfffff,0.13242815480317094,0.527027027027027,9.429612040494824,9.855496597284827
istanbul,881ec911d5fffff,0.03639297519737187,0.42934782608695654,7.6119740314628945,10.332604781498558
istanbul,881ec91183fffff,0.21078013172071752,0.1546218487394958,5.270655932374641,9.45235101785342
istanbul,881ec9119dfffff,0.04967168448676357,0.18159203980099503,10.626985144013402,8.87087609694703
istanbul,881ec911cdfffff,0.15738809272224527,0.2764976958525346,10.298642368959374,13.290680229036171
istanbul,881ec91027fffff,0.07427182691175103,0.37158469945355194,9.628174488120965,13.820714140219946
istanbul,881ec91113fffff,0.04961773826533078,0.175054704595186,10.662130212471318,13.796381265435068
istanbul,881ec911c5fffff,0.03473487959413587,0.20089285714285715,11.310976082893456,12.81091325516681
istanbul,881ec91ab9fffff,0.08238916151649985,0.2833333333333333,2.4616210312823332,14.712587427106588
istanbul,881ec91a87fffff,0.1335406379236457,0.0594059405940594,2.8266083085001914,15.549647753861205
istanbul,881ec91ac3fffff,0.016067657199821964,0.2834467120181406,12.843279262798198,15.793928069962373
istanbul,881ec91ac1fffff,0.001249821511551586,0.23819301848049282,11.85028670943799,16.721758022652093
istanbul,881ec911c1fffff,0.029418786249913204,0.33175355450236965,18.70293648977729,12.30461713557293
istanbul,881ec911c3fffff,0.031362864443842196,0.39587242026266417,9.37451242945096,11.31858816887156
istanbul,881ec9111bfffff,0.023239209183767293,0.2606837606837607,9.961679305110007,14.276769152867374
istanbul,881ec91181fffff,0.03146584693684161,0.3524229074889868,5.8492204631529185,10.429145069477446
istanbul,881ec91197fffff,0.010607451726240094,0.3500897666068223,11.776795591783966,7.506262911740408
istanbul,881ec91195fffff,0.024371683800443005,0.2275,11.2249926342085,8.477768991853008
istanbul,881ec911b9fffff,0.05250214403871494,0.17699115044247787,9.746806755629342,9.132987236474369
istanbul,881ec911dbfffff,0.05775524050538231,0.3485915492957746,8.453969145333051,9.531807531326239
istanbul,881ec910e5fffff,0.14645706099755523,0.14184397163120568,38.68405234738368,10.20304773738403
istanbul,881ec91a8bfffff,0.04568204477010885,0.4251207729468599,12.593096480672795,14.75761655008476
istanbul,881ec91ad7fffff,0.017470330900986108,0.3614864864864865,10.25828267497524,13.962399975122858
istanbul,881ec91a81fffff,0.08196646057272283,0.09516616314199396,3.3471075701077453,15.572221294530888
istanbul,881ec9ce9dfffff,0.0749753660510258,0.33070866141732286,7.916268894262893,32.0258021207116
istanbul,881ec9ce83fffff,0.22870810526915517,0.2868632707774799,10.098551832228447,32.80603356755053
istanbul,881ec9ce8bfffff,0.14591913878116422,0.330749354005168,8.169598933186718,32.940847576229096
istanbul,881ec9ced7fffff,0.060798457274282264,0.3470225872689938,7.48896403234174,32.17767687918126
istanbul,881ec9ced5fffff,0.01712011019395412,0.3761904761904762,4.117729987769183,33.10305506174347
istanbul,881ec9ce99fffff,0.022007555980425225,0.30785123966942146,17.553967316137452,31.256038444692333
istanbul,881ec911bbfffff,0.04667577357711832,0.2542372881355932,9.062993512570957,8.17931630124258
